job_id,title,company,location,experience,salary,skills,description
3431,Recommendation Systems Engineer,Flipkart,"London, UK",5-8 years,$210K,"tensorflow, aws, sql, recommendation system, python, scrum","We are hiring a Recommendation Systems Engineer at Flipkart (London, UK). Experience: 5-8 years. Required skills: tensorflow, aws, sql, recommendation system, python, scrum. Responsibilities include designing, building and deploying production systems using tensorflow, aws, sql, recommendation system. Strong problem solving, communication and ownership expected."
3432,Product Analyst,Oracle,"New York, USA",5-8 years,$190K,"statistics, tableau, python, sql, communication, ab testing, agile","We are hiring a Product Analyst at Oracle (New York, USA). Experience: 5-8 years. Required skills: statistics, tableau, python, sql, communication, ab testing, agile. Responsibilities include designing, building and deploying production systems using statistics, tableau, python, sql. Strong problem solving, communication and ownership expected."
3433,QA Automation Engineer,Zomato,Bangalore,2-4 years,16 LPA,"ci/cd, cypress, jira, selenium, testng, python, java, linux, git, scrum","We are hiring a QA Automation Engineer at Zomato (Bangalore). Experience: 2-4 years. Required skills: ci/cd, cypress, jira, selenium, testng, python, java, linux, git, scrum. Responsibilities include designing, building and deploying production systems using ci/cd, cypress, jira, selenium. Strong problem solving, communication and ownership expected."
3434,NLP Engineer,Airbnb,"Berlin, Germany",2-4 years,$106K,"transformers, python, bert, spacy, nltk, aws","We are hiring a NLP Engineer at Airbnb (Berlin, Germany). Experience: 2-4 years. Required skills: transformers, python, bert, spacy, nltk, aws. Responsibilities include designing, building and deploying production systems using transformers, python, bert, spacy. Strong problem solving, communication and ownership expected."
3435,Database Administrator,Capgemini,Hyderabad,5-8 years,59 LPA,"linux, postgresql, oracle, sql, mongodb, mysql, backup, agile, docker, git","We are hiring a Database Administrator at Capgemini (Hyderabad). Experience: 5-8 years. Required skills: linux, postgresql, oracle, sql, mongodb, mysql, backup, agile, docker, git. Responsibilities include designing, building and deploying production systems using linux, postgresql, oracle, sql. Strong problem solving, communication and ownership expected."
3436,Frontend Developer,Google,"New York, USA",5-8 years,$88K,"tailwind, html, react, css, redux, next.js, typescript, linux","We are hiring a Frontend Developer at Google (New York, USA). Experience: 5-8 years. Required skills: tailwind, html, react, css, redux, next.js, typescript, linux. Responsibilities include designing, building and deploying production systems using tailwind, html, react, css. Strong problem solving, communication and ownership expected."
3437,iOS Developer,AMD,"London, UK",5-8 years,$247K,"objective-c, xcode, ios, rest api, swift, aws, communication, leadership","We are hiring a iOS Developer at AMD (London, UK). Experience: 5-8 years. Required skills: objective-c, xcode, ios, rest api, swift, aws, communication, leadership. Responsibilities include designing, building and deploying production systems using objective-c, xcode, ios, rest api. Strong problem solving, communication and ownership expected."
3438,Machine Learning Engineer,Anthropic,"Toronto, Canada",3-5 years,$125K,"docker, pytorch, scikit-learn, python, airflow, tensorflow, aws, sagemaker, leadership, linux","We are hiring a Machine Learning Engineer at Anthropic (Toronto, Canada). Experience: 3-5 years. Required skills: docker, pytorch, scikit-learn, python, airflow, tensorflow, aws, sagemaker, leadership, linux. Responsibilities include designing, building and deploying production systems using docker, pytorch, scikit-learn, python. Strong problem solving, communication and ownership expected."
3439,Cloud Engineer,Uber,"Berlin, Germany",2-4 years,$206K,"kubernetes, terraform, linux, docker, aws, gcp, communication, git","We are hiring a Cloud Engineer at Uber (Berlin, Germany). Experience: 2-4 years. Required skills: kubernetes, terraform, linux, docker, aws, gcp, communication, git. Responsibilities include designing, building and deploying production systems using kubernetes, terraform, linux, docker. Strong problem solving, communication and ownership expected."
3440,Data Engineer,Cohere,"Berlin, Germany",1-3 years,$235K,"etl, hadoop, spark, snowflake, pyspark, sql, airflow, dbt, kafka, scrum","We are hiring a Data Engineer at Cohere (Berlin, Germany). Experience: 1-3 years. Required skills: etl, hadoop, spark, snowflake, pyspark, sql, airflow, dbt, kafka, scrum. Responsibilities include designing, building and deploying production systems using etl, hadoop, spark, snowflake. Strong problem solving, communication and ownership expected."
3441,Computer Vision Engineer,SAP,Delhi NCR,2-4 years,57 LPA,"python, cuda, tensorflow, deep learning, computer vision, opencv, git, communication","We are hiring a Computer Vision Engineer at SAP (Delhi NCR). Experience: 2-4 years. Required skills: python, cuda, tensorflow, deep learning, computer vision, opencv, git, communication. Responsibilities include designing, building and deploying production systems using python, cuda, tensorflow, deep learning. Strong problem solving, communication and ownership expected."
3442,Android Developer,Salesforce,"San Francisco, USA",0-1 years,$120K,"jetpack compose, kotlin, rest api, java, android, firebase, docker","We are hiring a Android Developer at Salesforce (San Francisco, USA). Experience: 0-1 years. Required skills: jetpack compose, kotlin, rest api, java, android, firebase, docker. Responsibilities include designing, building and deploying production systems using jetpack compose, kotlin, rest api, java. Strong problem solving, communication and ownership expected."
3443,NLP Engineer,TCS,Remote,2-4 years,15 LPA,"nltk, transformers, bert, python, pytorch, nlp, llm, problem solving","We are hiring a NLP Engineer at TCS (Remote). Experience: 2-4 years. Required skills: nltk, transformers, bert, python, pytorch, nlp, llm, problem solving. Responsibilities include designing, building and deploying production systems using nltk, transformers, bert, python. Strong problem solving, communication and ownership expected."
3444,Cloud Engineer,Paytm,Hyderabad,2-4 years,55 LPA,"aws, ci/cd, kubernetes, gcp, docker, terraform, azure, linux, scrum, agile","We are hiring a Cloud Engineer at Paytm (Hyderabad). Experience: 2-4 years. Required skills: aws, ci/cd, kubernetes, gcp, docker, terraform, azure, linux, scrum, agile. Responsibilities include designing, building and deploying production systems using aws, ci/cd, kubernetes, gcp. Strong problem solving, communication and ownership expected."
3445,Data Engineer,Scale AI,Mumbai,5-8 years,23 LPA,"etl, sql, airflow, dbt, spark, communication","We are hiring a Data Engineer at Scale AI (Mumbai). Experience: 5-8 years. Required skills: etl, sql, airflow, dbt, spark, communication. Responsibilities include designing, building and deploying production systems using etl, sql, airflow, dbt. Strong problem solving, communication and ownership expected."
3446,Java Developer,Scale AI,Mumbai,0-1 years,44 LPA,"java, microservices, docker, kafka, spring, sql, aws, rest api, scrum","We are hiring a Java Developer at Scale AI (Mumbai). Experience: 0-1 years. Required skills: java, microservices, docker, kafka, spring, sql, aws, rest api, scrum. Responsibilities include designing, building and deploying production systems using java, microservices, docker, kafka. Strong problem solving, communication and ownership expected."
3447,NLP Engineer,Microsoft,"Dublin, Ireland",5-8 years,$136K,"rag, huggingface, llm, pytorch, nlp, python, agile, problem solving","We are hiring a NLP Engineer at Microsoft (Dublin, Ireland). Experience: 5-8 years. Required skills: rag, huggingface, llm, pytorch, nlp, python, agile, problem solving. Responsibilities include designing, building and deploying production systems using rag, huggingface, llm, pytorch. Strong problem solving, communication and ownership expected."
3448,Full Stack Developer,Uber,Mumbai,3-5 years,39 LPA,"typescript, aws, express, mongodb, react, node.js, git, scrum","We are hiring a Full Stack Developer at Uber (Mumbai). Experience: 3-5 years. Required skills: typescript, aws, express, mongodb, react, node.js, git, scrum. Responsibilities include designing, building and deploying production systems using typescript, aws, express, mongodb. Strong problem solving, communication and ownership expected."
3449,Data Engineer,Cohere,"Berlin, Germany",1-3 years,$159K,"spark, airflow, snowflake, etl, kafka, python, git, aws, linux","We are hiring a Data Engineer at Cohere (Berlin, Germany). Experience: 1-3 years. Required skills: spark, airflow, snowflake, etl, kafka, python, git, aws, linux. Responsibilities include designing, building and deploying production systems using spark, airflow, snowflake, etl. Strong problem solving, communication and ownership expected."
3450,BI Developer,Zomato,Delhi NCR,3-5 years,19 LPA,"snowflake, looker, etl, excel, bigquery, sql, tableau, power bi, docker, aws, scrum","We are hiring a BI Developer at Zomato (Delhi NCR). Experience: 3-5 years. Required skills: snowflake, looker, etl, excel, bigquery, sql, tableau, power bi, docker, aws, scrum. Responsibilities include designing, building and deploying production systems using snowflake, looker, etl, excel. Strong problem solving, communication and ownership expected."
